hoehe_km,r_m,g_ref,g_exp1,g_exp2,g_hybrid,dg_exp1,dg_exp2,dg_hybrid
934.0939849624057,7305093.984962406,7.461610964794411,7.894844190765435,7.47360822179791,7.461610964794411,0.43323322597102454,0.011997257003499406,0.0
958.0451127819549,7329045.112781955,7.412921953094964,7.850999726899369,7.424587642370326,7.412921953094964,0.43807777380440527,0.011665689275361935,0.0
981.9962406015043,7352996.240601504,7.364707954461054,7.807398755743895,7.376030938638175,7.364707954461054,0.4426908012828408,0.011322984177120965,0.0
1005.9473684210526,7376947.368421053,7.316962809917356,7.764039925048468,7.327932932809039,7.316962809917356,0.4470771151311128,0.010970122891682976,0.0
1029.8984962406018,7400898.496240602,7.2696804599868035,7.720921890072343,7.28028850791037,7.2696804599868035,0.4512414300855392,0.010608047923566843,0.0
1053.8496240601503,7424849.62406015,7.22285494276795,7.678043313542873,7.233092607065256,7.22285494276795,0.45518837077492336,0.010237664297306104,0.0
1077.8007518796994,7448800.7518796995,7.176480392055499,7.635402865614022,7.186340232776812,7.176480392055499,0.45892247355852334,0.009859840721313518,0.0
1101.7518796992479,7472751.879699248,7.130551035502959,7.59299922382514,7.1400264462211425,7.130551035502959,0.46244818832218026,0.009475410718183142,0.0
1125.7030075187972,7496703.007518797,7.085061192826302,7.550831073059927,7.094146366548735,7.085061192826302,0.46576988023362453,0.009085173722432671,0.0
1149.6541353383454,7520654.135338346,7.040005274047629,7.508897105505662,7.048695170194224,7.040005274047629,0.46889183145803326,0.008689896146595544,0.0
1173.6052631578948,7544605.263157895,6.995377777777778,7.467196020612632,7.003668090194379,6.995377777777778,0.4718182428348543,0.008290312416601608,0.0
1197.5563909774442,7568556.390977444,6.951173289536932,7.425726525053805,6.959060415514261,6.951173289536932,0.4745532355168729,0.007887125977329212,0.0
1221.5075187969926,7592507.5187969925,6.907386480112252,7.384487332684712,6.914867490381424,6.907386480112252,0.4771008525724598,0.007481010269171584,0.0
1245.4586466165417,7616458.646616542,6.864012103951583,7.343477164503556,6.871084713628064,6.864012103951583,0.4794650605519726,0.007072609676480823,0.0
1269.4097744360902,7640409.77443609,6.821044997592398,7.302694748611555,6.827707538041048,6.821044997592398,0.4816497510191571,0.006662540448650667,0.0
1293.3609022556395,7664360.902255639,6.778480078124999,7.262138820173482,6.7847314697196905,6.778480078124999,0.48365874204848325,0.006251391594691569,0.0
1317.3120300751877,7688312.030075188,6.736312341689231,7.221808121378455,6.742152067441213,6.736312341689231,0.48549577968922364,0.0058397257519819945,0.0
1341.263157894737,7712263.157894737,6.694536862003781,7.181701401400902,6.699964942033788,6.694536862003781,0.48716453939712157,0.00542808003000772,0.0
1365.2142857142856,7736214.285714285,6.653148788927337,7.141817416361794,6.658165755757068,6.653148788927337,0.48866862743445694,0.005016966829731295,0.0
1389.1654135338347,7760165.413533835,6.612143347050754,7.102154929290043,6.61675022169011,6.612143347050754,0.49001158223928876,0.004606874639356384,0.0
1413.116541353384,7784116.541353384,6.571515834319526,7.062712710084161,6.57571410312664,6.571515834319526,0.49119687576463456,0.004198268807114047,0.0
1437.0676691729325,7808067.669172932,6.531261620685761,7.023489535474092,6.535053212977509,6.531261620685761,0.49222791478833106,0.0037915922917477474,0.0
1461.0187969924807,7832018.796992481,6.491376146788991,6.984484188983281,6.49476341318031,6.491376146788991,0.4931080421942893,0.0033872663913188106,0.0
1484.96992481203,7855969.92481203,6.45185492266508,6.945695460890941,6.454840614116039,6.45185492266508,0.4938405382258608,0.0029856914509585053,0.0
1508.9210526315794,7879921.052631579,6.412693526482571,6.907122148194544,6.415280774032735,6.412693526482571,0.49442862171197266,0.002587247550163596,0.0
1532.8721804511276,7903872.180451128,6.373887603305785,6.868763054572502,6.376079898476001,6.373887603305785,0.49487545126671684,0.0021922951702162408,0.0
1556.823308270677,7927823.308270677,6.335432863884046,6.830616990347062,6.3372340397263205,6.335432863884046,0.4951841264630161,0.0018011758422744606,0.0
1580.7744360902254,7951774.436090225,6.297325083466395,6.7926827724474235,6.298739296243108,6.297325083466395,0.49535768898102805,0.0014142127767122759,0.0
1604.7255639097746,7975725.563909775,6.259560100641181,6.754959224373025,6.2605918121154,6.259560100641181,0.49539912373184425,0.001031711474218433,0.0
1628.676691729324,7999676.691729324,6.222133816199935,6.717445176157077,6.222787776519108,6.222133816199935,0.49531135995714237,0.0006539603191733079,0.0
1652.6278195488724,8023627.819548872,6.185042192024949,6.6801394643302645,6.185323423180743,6.185042192024949,0.49509727230531553,0.0002812311557942593,0.0
1676.5789473684206,8047578.947368421,6.148281250000001,6.643040931884661,6.14819502984757,6.148281250000001,0.49475968188466,-8.622015243098247e-05,0.0
1700.53007518797,8071530.07518797,6.111847070943655,6.60614842823785,6.11139891776407,6.111847070943655,0.49430135729419433,-0.0004481531795850202,0.0
1724.4812030075193,8095481.203007519,6.07573579356465,6.569460809197245,6.074931451154672,6.07573579356465,0.4937250156325943,-0.000804342409978176,0.0
1748.4323308270675,8119432.330827068,6.039943613438798,6.532976936924592,6.038789036712657,6.039943613438798,0.4930333234857942,-0.0011545767261402773,0.0
1772.3834586466169,8143383.458646617,6.0044667820069195,6.496695679900689,6.002968123095163,6.0044667820069195,0.4922288978937699,-0.0014986589117569338,0.0
1796.3345864661653,8167334.586466165,5.969301605593348,6.460615912890289,5.967465200424241,5.969301605593348,0.4913143072969417,-0.0018364051691071026,0.0
1820.2857142857144,8191285.714285715,5.934444444444444,6.424736516907203,5.932276799793839,5.934444444444444,0.49029207246275863,-0.0021676446506049274,0.0
1844.2368421052638,8215236.842105264,5.899891711786755,6.389056379179593,5.897399492782717,5.899891711786755,0.4891646673928376,-0.0024922190040381764,0.0
1868.1879699248123,8239187.969924812,5.865639872904272,6.353574393115467,5.862829890973142,5.865639872904272,0.4879345202111951,-0.0028099819311302454,0.0
1892.1390977443605,8263139.097744361,5.831685444234405,6.318289458268349,5.828564645475352,5.831685444234405,0.4866040140339436,-0.0031207987590526898,0.0
1916.0902255639098,8287090.22556391,5.798024992482208,6.283200480303157,5.794600446457698,5.798024992482208,0.4851754878209489,-0.0034245460245099224,0.0
1940.0413533834592,8311041.353383459,5.764655133752459,6.248306370962262,5.7609340226824,5.764655133752459,0.48365123720980296,-0.0037211110700594574,0.0
1963.9924812030074,8334992.4812030075,5.731572532699168,6.213606048031735,5.727562141046835,5.731572532699168,0.4820335153325672,-0.0040103916523328564,0.0
1987.9436090225568,8358943.609022557,5.698773901692104,6.179098435307781,5.694481606130325,5.698773901692104,0.4803245336156765,-0.004292295561779014,0.0
2011.8947368421052,8382894.736842105,5.666256,6.144782462563366,5.661689259746321,5.666256,0.47852646256336584,-0.004566740253678425,0.0
2035.8458646616546,8406845.864661654,5.634015632989991,6.110657065515021,5.629181980499941,5.634015632989991,0.4766414325250299,-0.004833652490050078,0.0
2059.7969924812037,8430796.992481204,5.602049651342974,6.076721185789835,5.596956683350795,5.602049651342974,0.47467153444686083,-0.005092967992179176,0.0
2083.748120300751,8454748.120300751,5.570354950284491,6.042973770892636,5.565010319181037,5.570354950284491,0.47261882060814475,-0.005344631103453956,0.0
2107.6992481203006,8478699.2481203,5.538928468830796,6.0094137741733356,5.533339874368553,5.538928468830796,0.47048530534253974,-0.005588594462242469,0.0
2131.6503759398497,8502650.37593985,5.507767189049792,5.976040154794478,5.501942370365276,5.507767189049792,0.4682729657446858,-0.005824818684516231,0.0
2155.601503759399,8526601.503759399,5.476868135336447,5.942851877698963,5.470814863280519,5.476868135336447,0.46598374236251683,-0.00605327205592765,0.0
2179.5526315789484,8550552.631578948,5.4462283737024215,5.909847913577932,5.43995444346929,5.4462283737024215,0.4636195398755101,-0.006273930233131608,0.0
2203.5037593984957,8574503.759398496,5.415845011079555,5.877027238838856,5.409358235125519,5.415845011079555,0.4611822277593012,-0.006486775954035906,0.0
2227.454887218045,8598454.887218045,5.385715194636913,5.8443888355737785,5.379023395880148,5.385715194636913,0.45867364093686547,-0.006691798756764733,0.0
2251.4060150375944,8622406.015037594,5.355836111111111,5.811931691527759,5.3489471164040205,5.355836111111111,0.45609558041664844,-0.006888994707090035,0.0
2275.3571428571436,8646357.142857144,5.326204986149583,5.77965480006747,5.319126620015509,5.326204986149583,0.45344981391788686,-0.007078366134074088,0.0
2299.308270676691,8670308.270676691,5.296819083666555,5.747557160149981,5.289559162292837,5.296819083666555,0.4507380764834261,-0.0072599213737181145,0.0
2323.2593984962405,8694259.39849624,5.267675705211393,5.715637776291702,5.260242030691008,5.267675705211393,0.44796207108030917,-0.007433674520385125,0.0
2347.2105263157896,8718210.52631579,5.238772189349112,5.683895658537526,5.231172544163349,5.238772189349112,0.44512346918841406,-0.007599645185763393,0.0
2371.161654135339,8742161.654135339,5.21010591105273,5.652329822430117,5.202348052787531,5.21010591105273,0.44222391137738715,-0.007757858265198259,0.0
2395.1127819548883,8766112.781954888,5.181674281107227,5.620939288979374,5.173765937396083,5.181674281107227,0.4392650078721463,-0.007908343711144461,0.0
2419.0639097744356,8790063.909774436,5.153474745524877,5.589723084632079,5.145423609211302,5.153474745524877,0.43624833910720273,-0.00805113631357468,0.0
2443.015037593985,8814015.037593985,5.125504784971645,5.558680241241689,5.117318509484534,5.125504784971645,0.4331754562700434,-0.008186275487111594,0.0
2466.9661654135343,8837966.165413534,5.097761914204508,5.527809796038323,5.089448109139753,5.097761914204508,0.4300478818338149,-0.008313805064754654,0.0
2490.9172932330835,8861917.293233084,5.070243681519356,5.497110791598897,5.061809908421408,5.070243681519356,0.4268671100795407,-0.00843377309794846,0.0
2514.8684210526308,8885868.421052631,5.042947668209328,5.466582275817431,5.0344014365464576,5.042947668209328,0.42363460760810323,-0.008546231662870163,0.0
2538.8195488721803,8909819.54887218,5.015871488033299,5.436223301875511,5.007220251360569,5.015871488033299,0.42035181384221243,-0.008651236672729823,0.0
2562.7706766917295,8933770.67669173,4.989012786694363,5.406032928212946,4.980263938998424,4.989012786694363,0.41702014151858346,-0.008748847695938977,0.0
2586.721804511279,8957721.804511279,4.962369241328033,5.376010218498543,4.953530113548079,4.962369241328033,0.41364097717050985,-0.00883912777995377,0.0
2610.672932330828,8981672.932330828,4.935938559999999,5.34615424160108,4.927016416719328,4.935938559999999,0.41021568160108046,-0.00892214328067098,0.0
2634.6240601503755,9005624.060150376,4.909718481213219,5.3164640715604286,4.900720517516031,4.909718481213219,0.40674559034720925,-0.008997963697188638,0.0
2658.575187969925,9029575.187969925,4.883706773424143,5.286938787558823,4.8746401119123375,4.883706773424143,0.40323201413468013,-0.00906666151180513,0.0
2682.526315789474,9053526.315789474,4.8579012345679,5.257577473892321,4.848772922532809,4.8579012345679,0.3996762393244211,-0.009128312035091568,0.0
2706.4774436090215,9077477.443609022,4.832299691592234,5.228379219942392,4.8231166983363325,4.832299691592234,0.3960795283501577,-0.00918299325590155,0.0
2730.428571428571,9101428.57142857,4.806900000000001,5.1993431201476685,4.797669214303804,4.806900000000001,0.3924431201476679,-0.00923078569619662,0.0
2754.3796992481202,9125379.69924812,4.781700043400087,5.17046827397588,4.772428271129567,4.781700043400087,0.3887682305757929,-0.009271772270519563,0.0
2778.3308270676694,9149330.82706767,4.756697733066527,5.141753785895907,4.747391694916514,4.756697733066527,0.3850560528293796,-0.009306038150013407,0.0
2802.281954887219,9173281.954887219,4.731891007505675,5.113198765350016,4.722557336874825,4.731891007505675,0.3813077578443407,-0.009333670630850222,0.0
2826.233082706768,9197233.082706768,4.707277832031249,5.084802326726232,4.697923073024319,4.707277832031249,0.37752449469498295,-0.009354759006929392,0.0
2850.1842105263154,9221184.210526315,4.682856198347108,5.056563589330884,4.673486803900344,4.682856198347108,0.3737073909837765,-0.009369394446763657,0.0
2874.135338345865,9245135.338345865,4.658624124137561,5.028481677361271,4.64924645426318,4.658624124137561,0.36985755322371006,-0.009377669874381489,0.0
2898.086466165414,9269086.466165414,4.634579652665104,5.000555719878522,4.625199972810921,4.634579652665104,0.3659760672134187,-0.009379679854182754,0.0
2922.0375939849614,9293037.593984962,4.610720852375387,4.972784850780574,4.601345331895772,4.610720852375387,0.362063998405187,-0.00937552047961443,0.0
2945.988721804511,9316988.72180451,4.587045816509275,4.945168208775303,4.57768052724373,4.587045816509275,0.3581223922660275,-0.009365289265544696,0.0
2969.93984962406,9340939.84962406,4.563552662721893,4.917704937353825,4.554203577677628,4.563552662721893,0.35415227463193233,-0.009349085044265237,0.0
2993.8909774436092,9364890.97744361,4.540239532708446,4.890394184763927,4.530912524843465,4.540239532708446,0.35015465205548146,-0.00932700786498053,0.0
3017.842105263159,9388842.105263159,4.517104591836734,4.8632351039836506,4.507805432940016,4.517104591836734,0.3461305121469165,-0.009299158896718396,0.0
3041.793233082708,9412793.233082708,4.4941460287862,4.836226852695018,4.484880388451661,4.4941460287862,0.3420808239088178,-0.009265640334539249,0.0
3065.7443609022553,9436744.360902255,4.471362055193383,4.809368593257917,4.462135499884403,4.471362055193383,0.3380065380645334,-0.009226555308980089,0.0
3089.695488721805,9460695.488721805,4.448750905303637,4.782659492684109,4.439568897505042,4.448750905303637,0.33390858738047235,-0.009182007798594682,0.0
3113.646616541354,9484646.616541354,4.426310835629017,4.756098722611413,4.417178733083457,4.426310835629017,0.32978788698239647,-0.00913210254555974,0.0
3137.5977443609013,9508597.744360901,4.404040124612174,4.729685459277999,4.3949631796379665,4.404040124612174,0.32564533466582457,-0.009076944974207635,0.0
3161.548872180451,9532548.87218045,4.381937072296155,4.703418883496841,4.3729204311837195,4.381937072296155,0.32148181120068653,-0.009016641112435053,0.0
3185.5,9556500.0,4.36,4.677298180630322,4.351048702484101,4.36,0.31729818063032145,-0.008951297515899626,0.0
3209.451127819549,9580451.12781955,4.338227249999999,4.651322540564957,4.329346228805097,4.338227249999999,0.31309529056495755,-0.008881021194902416,0.0
3233.4022556390987,9604402.255639099,4.316617185216509,4.625491157686273,4.30781126567259,4.316617185216509,0.30887397246976445,-0.00880591954391896,0.0
3257.353383458648,9628353.383458648,4.295168188906214,4.599803230853822,4.286442088632551,4.295168188906214,0.30463504194760826,-0.008726100273662496,0.0
3281.304511278195,9652304.511278195,4.273878664359733,4.574257963376337,4.265236993014101,4.273878664359733,0.3003792990166039,-0.008641671345632318,0.0
3305.2556390977447,9676255.639097745,4.25274703460445,4.5488545629870165,4.244194293695378,4.25274703460445,0.29610752838256627,-0.008552740909072654,0.0
3329.206766917294,9700206.766917294,4.231771742112482,4.523592241818961,4.223312324872225,4.231771742112482,0.2918204997064793,-0.008459417240256784,0.0
3353.157894736841,9724157.894736841,4.210951248513674,4.498470216380736,4.202589439829621,4.210951248513674,0.28751896786706155,-0.008361808684052896,0.0
3377.1090225563908,9748109.02255639,4.190284034313518,4.4734877075320645,4.182024010715838,4.190284034313518,0.2832036732185461,-0.008260023597680188,0.0
3401.06015037594,9772060.15037594,4.169768598615917,4.448643940459675,4.161614428319302,4.169768598615917,0.27887534184375795,-0.008154170296615249,0.0
3425.011278195489,9796011.27819549,4.149403458850676,4.423938144653265,4.141359101848108,4.149403458850676,0.274534685802589,-0.008044357002567892,0.0
3448.9624060150386,9819962.406015038,4.1291871505056505,4.399369553881601,4.121256458712169,4.1291871505056505,0.27018240337595056,-0.00793069179348116,0.0
3472.9135338345877,9843913.533834588,4.109118226863444,4.374937406168763,4.101304944307964,4.109118226863444,0.2658191793053186,-0.007813282555479972,0.0
3496.864661654135,9867864.661654135,4.089195258742577,4.350640943770502,4.081503021805851,4.089195258742577,0.2614456850279252,-0.007692236936725827,0.0
3520.8157894736846,9891815.789473685,4.069416834243033,4.326479413150747,4.061849171939914,4.069416834243033,0.2570625789077141,-0.007567662303118894,0.0
3544.7669172932337,9915766.917293234,4.049781558496114,4.302452064958234,4.0423418928003345,4.049781558496114,0.2526705064621204,-0.007439665695779141,0.0
3568.718045112781,9939718.045112781,4.030288053418493,4.278558154003262,4.022979699628216,4.030288053418493,0.24827010058476873,-0.007308353790277167,0.0
3592.6691729323306,9963669.17293233,4.010934957470415,4.25479693923458,4.003761124612866,4.010934957470415,0.24386198176416496,-0.007173832857549023,0.0
3616.6203007518798,9987620.30075188,3.991720925417939,4.2311676837164125,3.9846847166915023,3.991720925417939,0.2394467582984734,-0.007036208726436843,0.0
3640.571428571429,10011571.42857143,3.972644628099173,4.207669654605596,3.9657490413513385,3.972644628099173,0.23502502650642265,-0.006895586747834415,0.0
3664.5225563909785,10035522.556390978,3.953704752194393,4.184302123128852,3.9469526804340336,3.953704752194393,0.23059737093445865,-0.006752071760359524,0.0
3688.4736842105276,10059473.684210528,3.934899999999999,4.161064364560188,3.928294231942476,3.934899999999999,0.22616436456018896,-0.006605768057522887,0.0
3712.424812030075,10083424.812030075,3.9162290892062224,4.137955658198418,3.909772309849867,3.9162290892062224,0.2217265689921959,-0.006456779356355469,0.0
3736.3759398496245,10107375.939849624,3.897690752678511,4.114975287344809,3.8913855439110834,3.897690752678511,0.2172845346662977,-0.0063052087674275725,0.0
3760.3270676691736,10131327.067669174,3.8792837382425422,4.092122539280853,3.873132579476291,3.8792837382425422,0.21283880103831043,-0.0061511587662512746,0.0
3784.278195488721,10155278.195488721,3.8610068084727667,4.069396705246172,3.855012077306783,3.8610068084727667,0.20838989677340525,-0.005994731165983591,0.0
3808.2293233082705,10179229.32330827,3.842858740484429,4.04679708041652,3.8370227133930044,3.842858740484429,0.20393833993209132,-0.0058360270914246115,0.0
3832.1804511278197,10203180.45112782,3.8248383257290217,4.024322963881939,3.819163178774759,3.8248383257290217,0.19948463815291761,-0.005675146954262633,0.0
3856.1315789473692,10227131.578947369,3.806944369793066,4.001973658625011,3.8014321793635495,3.806944369793066,0.19502928883194492,-0.005512190429516561,0.0
3880.0827067669184,10251082.706766918,3.7891756922001916,3.979748471499245,3.783828435767046,3.7891756922001916,0.19057277929905325,-0.005347256433145375,0.0
3904.0338345864675,10275033.834586468,3.77153112621644,3.957646713207576,3.766350683115636,3.77153112621644,0.18611558699113617,-0.005180443100803789,0.0
3927.984962406015,10298984.962406015,3.754009518658734,3.9356676982809944,3.748997670891057,3.754009518658734,0.18165817962226027,-0.005011847767677047,0.0
3951.9360902255644,10322936.090225564,3.736609729706451,3.913810745057274,3.731768162757048,3.736609729706451,0.177201015350823,-0.0048415669494028535,0.0
3975.8872180451135,10346887.218045114,3.719330632716049,3.892075175659843,3.7146609363920553,3.719330632716049,0.1727445429437937,-0.004669696323993833,0.0
3999.838345864661,10370838.345864661,3.702171114038691,3.870460315976758,3.6976747833239028,3.702171114038691,0.1682892019380673,-0.004496330714788055,0.0
4023.7894736842104,10394789.47368421,3.685130072840791,3.8489654956397863,3.6808085087664373,3.685130072840791,0.1638354227989951,-0.004321564074353912,0.0
4047.7406015037595,10418740.60150376,3.668206420927467,3.8275900480036307,3.66406093145814,3.668206420927467,0.1593836270761635,-0.004145489469327135,0.0
4071.691729323309,10442691.729323309,3.651399082568807,3.8063333101252437,3.6474308835026434,3.651399082568807,0.1549342275564367,-0.003968199066163525,0.0
4095.6428571428582,10466642.857142858,3.634706994328922,3.7851946227432687,3.6309172102111535,3.634706994328922,0.15048762841434682,-0.0037897841177683134,0.0
4119.593984962406,10490593.984962406,3.6181291048977298,3.7641733302575977,3.6145187699467547,3.6181291048977298,0.14604422535986794,-0.0036103349509750693,0.0
4143.545112781955,10514545.112781955,3.6016643749254103,3.743268780709029,3.5982344339705614,3.6016643749254103,0.14160440578361877,-0.0034299409548488313,0.0
4167.496240601504,10538496.240601504,3.585311776859504,3.7224803257590575,3.5820630862897205,3.585311776859504,0.13716854889955332,-0.0032486905697837187,0.0
4191.447368421053,10562447.368421054,3.56907029478458,3.701807320669763,3.566003623507205,3.56907029478458,0.132737025885183,-0.0030666712773750326,0.0
4215.398496240601,10586398.496240601,3.5529389242644505,3.6812491242838132,3.5500549546734073,3.5529389242644505,0.12831020001936277,-0.0028839695910432006,0.0
4239.34962406015,10610349.62406015,3.5369166721868646,3.6608050990045755,3.5342160011395074,3.5369166721868646,0.12388842681771095,-0.0027006710473571616,0.0
4263.300751879699,10634300.7518797,3.5210025566106644,3.640474610776352,3.5184856964125784,3.5210025566106644,0.11947205416568751,-0.002516860198086057,0.0
4287.251879699249,10658251.879699249,3.5051956066153256,3.6202570290647063,3.502862986012419,3.5051956066153256,0.11506142244938067,-0.002332620602906399,0.0
4311.203007518798,10682203.007518798,3.489494862152868,3.60015172683691,3.4873468273301023,3.489494862152868,0.11065686468404223,-0.0021480348227655988,0.0
4335.154135338347,10706154.135338347,3.473899373902076,3.5801580805424984,3.4719361894881984,3.473899373902076,0.10625870664042258,-0.001963184413877439,0.0
4359.105263157895,10730105.263157895,3.4584082031250003,3.560275470093929,3.456630053202669,3.4584082031250003,0.10186726696892867,-0.0017781499223312736,0.0
4383.056390977444,10754056.390977444,3.4430204215256865,3.540503278847348,3.4414274106464027,3.4430204215256865,0.09748285732166151,-0.0015930108792838737,0.0
4407.0075187969915,10778007.518796992,3.4277351111111116,3.5208408935834723,3.4263272653143875,3.4277351111111116,0.09310578247236068,-0.0014078457967241498,0.0
4430.958646616541,10801958.64661654,3.412551364054258,3.501287704488563,3.411328631890469,3.412551364054258,0.08873634043430512,-0.0012227321637889865,0.0
4454.90977443609,10825909.77443609,3.3974682825593234,3.481843105135518,3.396430536115721,3.3974682825593234,0.08437482257619466,-0.0010377464436022166,0.0
4478.860902255639,10849860.90225564,3.382484978729003,3.462506492465062,3.381632014658366,3.382484978729003,0.08002151373605892,-0.0008529640706371744,0.0
4502.812030075189,10873812.030075189,3.3676005744338138,3.4432772667670455,3.3669321149852487,3.3676005744338138,0.07567669233323171,-0.0006684594485650841,0.0
4526.7631578947385,10897763.157894738,3.352814201183431,3.4241548316618418,3.3523298952348477,3.352814201183431,0.07134063047841055,-0.00048430594858350773,0.0
4550.714285714287,10921714.285714287,3.338124999999999,3.40513859408185,3.3378244240917927,3.338124999999999,0.06701359408185104,-0.00030057590820620206,0.0
4574.665413533835,10945665.413533835,3.3235321212933746,3.386227964253108,3.323414780662879,3.3235321212933746,0.0626958429597333,-0.00011734063049573251,0.0
4598.616541353384,10969616.541353384,3.309034724738277,3.3674223556769918,3.309100054354555,3.309034724738277,0.058387630938714796,6.532961627803147e-05,0.0
4622.567669172931,10993567.669172931,3.294631979153318,3.348721185112037,3.2948793447518807,3.294631979153318,0.054089205958719244,0.00024736559856286533,0.0
